AT ID/ LC ID,ATiM Patient ID,ATiM Consent ID,Anatomic Source From Mouse,Consent Study,Sample Type,Processing Type,Processing Date,Transplant Name,Created By,Date Created,Stock Status,Position In Box,Legacy Information (Colossus ID),Mouse of Origin,Replicate Number,Additional Notes,Passage,Colossus Notes,Found In Inventory
55281-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-02-13 12:00,X0011-2361M2,hwlee@bccrc.ca,2020-06-10 3:17,in stock,C3,SA535X6XB03142,X0011,2,Metastasis; from passage 4's main tumour mass,5,,FALSE
55282-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-02-13 12:00,X0011-2361M2,hwlee@bccrc.ca,2020-06-10 3:17,in stock,C4,SA535X6XB03142,X0011,2,Metastasis; from passage 4's main tumour mass,5,,FALSE
55283-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-02-13 12:00,X0011-2361M2,hwlee@bccrc.ca,2020-06-10 3:17,in stock,C5,SA535X6XB03142,X0011,2,Metastasis; from passage 4's main tumour mass,5,,FALSE
56688-BB,CID0001373,PBC0002732,Tumor recur,,Tissue,,0000-00-00 12:00:00,X0011-2361M2,hwlee@bccrc.ca,2020-06-10 3:42,in stock,"A5,",SA535X6XB03142,X0011,2,Metastasis; from passage 4's main tumour mass,5,,FALSE
56689-BB,CID0001373,PBC0002732,Tumor recur,,Tissue,,0000-00-00 12:00:00,X0011-2361M2,hwlee@bccrc.ca,2020-06-10 3:42,in stock,"A6,",SA535X6XB03142,X0011,2,Metastasis; from passage 4's main tumour mass,5,,FALSE
56690-BB,CID0001373,PBC0002732,Tumor recur,,Tissue,,0000-00-00 12:00:00,X0011-2361M2,hwlee@bccrc.ca,2020-06-10 3:42,in stock,"A7,",SA535X6XB03142,X0011,2,Metastasis; from passage 4's main tumour mass,5,,FALSE
56691-BB,CID0001373,PBC0002732,Tumor recur,,Tissue,,0000-00-00 12:00:00,X0011-2361M2,hwlee@bccrc.ca,2020-06-10 3:42,in stock,"A8,",SA535X6XB03142,X0011,2,Metastasis; from passage 4's main tumour mass,5,,FALSE
56692-BB,CID0001373,PBC0002732,Lung,,Tissue,,0000-00-00 12:00:00,X0011-2361M2,hwlee@bccrc.ca,2020-06-10 3:42,in stock,"A9,",SA535X6XB03142,X0011,2,Metastasis; from passage 4's main tumour mass,5,,FALSE
56693-BB,CID0001373,PBC0002732,Lung,,Tissue,,0000-00-00 12:00:00,X0011-2361M2,hwlee@bccrc.ca,2020-06-10 3:42,in stock,"B1,",SA535X6XB03142,X0011,2,Metastasis; from passage 4's main tumour mass,5,,FALSE
55244-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2019-02-05 12:00,X0011-2361M3,hwlee@bccrc.ca,2020-06-10 3:16,in stock,H1,SA535X6XB03143,X0011,3,Metastasis; from passage 4's main tumour mass,5,,FALSE
55245-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2019-02-05 12:00,X0011-2361M3,hwlee@bccrc.ca,2020-06-10 3:16,in stock,H2,SA535X6XB03143,X0011,3,Metastasis; from passage 4's main tumour mass,5,,FALSE
55246-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2019-02-05 12:00,X0011-2361M3,hwlee@bccrc.ca,2020-06-10 3:16,in stock,H3,SA535X6XB03143,X0011,3,Metastasis; from passage 4's main tumour mass,5,,FALSE
55247-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2019-02-05 12:00,X0011-2361M3,hwlee@bccrc.ca,2020-06-10 3:16,in stock,H4,SA535X6XB03143,X0011,3,Metastasis; from passage 4's main tumour mass,5,,FALSE
55248-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2019-02-05 12:00,X0011-2361M3,hwlee@bccrc.ca,2020-06-10 3:16,in stock,H5,SA535X6XB03143,X0011,3,Metastasis; from passage 4's main tumour mass,5,,FALSE
55249-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-02-05 12:00,X0011-2361M3,hwlee@bccrc.ca,2020-06-10 3:16,in stock,H6,SA535X6XB03143,X0011,3,Metastasis; from passage 4's main tumour mass,5,,FALSE
55250-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-02-05 12:00,X0011-2361M3,hwlee@bccrc.ca,2020-06-10 3:16,in stock,H7,SA535X6XB03143,X0011,3,Metastasis; from passage 4's main tumour mass,5,,FALSE
55251-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-02-05 12:00,X0011-2361M3,hwlee@bccrc.ca,2020-06-10 3:16,in stock,H8,SA535X6XB03143,X0011,3,Metastasis; from passage 4's main tumour mass,5,,FALSE
55252-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-02-05 12:00,X0011-2361M3,hwlee@bccrc.ca,2020-06-10 3:16,in stock,H9,SA535X6XB03143,X0011,3,Metastasis; from passage 4's main tumour mass,5,,FALSE
56694-BB,CID0001373,PBC0002732,Tumor recur,,Tissue,,0000-00-00 12:00:00,X0011-2361M3,hwlee@bccrc.ca,2020-06-10 3:42,in stock,"B2,",SA535X6XB03143,X0011,3,Metastasis; from passage 4's main tumour mass,5,,FALSE
56695-BB,CID0001373,PBC0002732,Tumor recur,,Tissue,,0000-00-00 12:00:00,X0011-2361M3,hwlee@bccrc.ca,2020-06-10 3:42,in stock,"B3,",SA535X6XB03143,X0011,3,Metastasis; from passage 4's main tumour mass,5,,FALSE
56696-BB,CID0001373,PBC0002732,Tumor recur,,Tissue,,0000-00-00 12:00:00,X0011-2361M3,hwlee@bccrc.ca,2020-06-10 3:42,in stock,"B4,",SA535X6XB03143,X0011,3,Metastasis; from passage 4's main tumour mass,5,,FALSE
56697-BB,CID0001373,PBC0002732,Tumor recur,,Tissue,,0000-00-00 12:00:00,X0011-2361M3,hwlee@bccrc.ca,2020-06-10 3:42,in stock,"B5,",SA535X6XB03143,X0011,3,Metastasis; from passage 4's main tumour mass,5,,FALSE
56698-BB,CID0001373,PBC0002732,Lung,,Tissue,,0000-00-00 12:00:00,X0011-2361M3,hwlee@bccrc.ca,2020-06-10 3:42,in stock,"B6,",SA535X6XB03143,X0011,3,Metastasis; from passage 4's main tumour mass,5,,FALSE
56699-BB,CID0001373,PBC0002732,Lung,,Tissue,,0000-00-00 12:00:00,X0011-2361M3,hwlee@bccrc.ca,2020-06-10 3:42,in stock,"B7,",SA535X6XB03143,X0011,3,Metastasis; from passage 4's main tumour mass,5,,FALSE
55253-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2019-02-05 12:00,X0011-2361M4,hwlee@bccrc.ca,2020-06-10 3:16,in stock,I1,SA535X6XB03144,X0011,4,Metastasis; from passage 4's main tumour mass,5,,FALSE
55254-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2019-02-05 12:00,X0011-2361M4,hwlee@bccrc.ca,2020-06-10 3:16,in stock,I2,SA535X6XB03144,X0011,4,Metastasis; from passage 4's main tumour mass,5,,FALSE
55255-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2019-02-05 12:00,X0011-2361M4,hwlee@bccrc.ca,2020-06-10 3:16,in stock,I3,SA535X6XB03144,X0011,4,Metastasis; from passage 4's main tumour mass,5,,FALSE
55256-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2019-02-05 12:00,X0011-2361M4,hwlee@bccrc.ca,2020-06-10 3:16,in stock,I4,SA535X6XB03144,X0011,4,Metastasis; from passage 4's main tumour mass,5,,FALSE
55257-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-02-05 12:00,X0011-2361M4,hwlee@bccrc.ca,2020-06-10 3:16,in stock,I5,SA535X6XB03144,X0011,4,Metastasis; from passage 4's main tumour mass,5,,FALSE
55258-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-02-05 12:00,X0011-2361M4,hwlee@bccrc.ca,2020-06-10 3:16,in stock,I6,SA535X6XB03144,X0011,4,Metastasis; from passage 4's main tumour mass,5,,FALSE
55259-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-02-05 12:00,X0011-2361M4,hwlee@bccrc.ca,2020-06-10 3:16,in stock,I7,SA535X6XB03144,X0011,4,Metastasis; from passage 4's main tumour mass,5,,FALSE
55260-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-02-05 12:00,X0011-2361M4,hwlee@bccrc.ca,2020-06-10 3:16,in stock,I8,SA535X6XB03144,X0011,4,Metastasis; from passage 4's main tumour mass,5,,FALSE
56478-BB,CID0001373,PBC0002732,Lung,,Tissue,,2019-08-01 12:00,X0011-2361M4,hwlee@bccrc.ca,2020-06-10 3:38,out of stock,,SA535X6XB03144,X0011,4,Metastasis; from passage 4's main tumour mass,5,,FALSE
56479-BB,CID0001373,PBC0002732,Lung,,Tissue,,2019-08-01 12:00,X0011-2361M4,hwlee@bccrc.ca,2020-06-10 3:38,out of stock,,SA535X6XB03144,X0011,4,Metastasis; from passage 4's main tumour mass,5,,FALSE
56767-BB,CID0001373,PBC0002732,,,Tissue,,0000-00-00 12:00:00,X0011-2361M4,hwlee@bccrc.ca,2020-06-10 3:43,in stock,"A3,",SA535X6XB03144,X0011,4,Metastasis; from passage 4's main tumour mass,5,,FALSE
58536-BB,CID0001373,PBC0002732,,,Tissue,,0000-00-00 00:00:00,X0011-2361M4,bpotvin@bccrc.ca,2021-06-09 14:41,out of stock,,SA535X5XB10860,X0011,4,Metastasis; from passage 4's main tumour mass,5,,FALSE
58537-BB,CID0001373,PBC0002732,,,Tissue,,0000-00-00 00:00:00,X0011-2361M4,bpotvin@bccrc.ca,2021-06-09 14:41,out of stock,,SA535X5XB10861,X0011,4,Metastasis; from passage 4's main tumour mass,5,"Lung dissociation + FACS sorted 
Anti-human EPCAM-PerCP Cy55
Anti-human HLA-ABC FITC (eBioscience, W6/32, 11-9983-42) 
Anti-mouse MHC class I-PE (eBioscience, 28-14-8)
Anti-mouse APC cocktail with isotype control (BD Biosciences, 558074)
Anti-mouse CD45 (BD, 563053) LC Sample UID: 58537-BB / Patient UID: CID0001373",FALSE
55175-BB,CID0001373,PBC0002732,,,Tissue,FF TISSUE SLICE,2019-01-28 12:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:15,in stock,I3,SA535X6XB03145,X0011,1,,5,,FALSE
55176-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2019-01-28 12:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:15,in stock,I4,SA535X6XB03145,X0011,1,,5,,FALSE
55181-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2019-01-28 12:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:15,in stock,A1,SA535X6XB03145,X0011,1,,5,,FALSE
55182-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2019-01-28 12:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:15,in stock,A2,SA535X6XB03145,X0011,1,,5,,FALSE
55183-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2019-01-28 12:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:15,in stock,A3,SA535X6XB03145,X0011,1,,5,,FALSE
55184-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-01-28 12:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:15,in stock,A4,SA535X6XB03145,X0011,1,,5,,FALSE
55185-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-01-28 12:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:15,in stock,A5,SA535X6XB03145,X0011,1,,5,,FALSE
55186-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-01-28 12:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:15,in stock,A6,SA535X6XB03145,X0011,1,,5,,FALSE
55187-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-01-28 12:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:15,in stock,A7,SA535X6XB03145,X0011,1,,5,,FALSE
55188-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-01-28 12:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:15,in stock,A8,SA535X6XB03145,X0011,1,,5,,FALSE
56293-BB,CID0001373,PBC0002732,Lung,,Tissue,,0000-00-00 12:00:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:35,in stock,"G5,",SA535X6XB03145,X0011,1,,5,,FALSE
56294-BB,CID0001373,PBC0002732,Lung,,Tissue,,0000-00-00 12:00:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:35,in stock,"G6,",SA535X6XB03145,X0011,1,,5,,FALSE
56295-BB,CID0001373,PBC0002732,Cervical mets,,Tissue,,0000-00-00 12:00:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:35,in stock,"G7,",SA535X6XB03145,X0011,1,,5,,FALSE
56296-BB,CID0001373,PBC0002732,Cervical mets,,Tissue,,0000-00-00 12:00:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:35,in stock,"G8,",SA535X6XB03145,X0011,1,,5,,FALSE
56297-BB,CID0001373,PBC0002732,Cervical mets,,Tissue,,0000-00-00 12:00:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:35,in stock,"G9,",SA535X6XB03145,X0011,1,,5,,FALSE
56298-BB,CID0001373,PBC0002732,Cervical mets,,Tissue,,0000-00-00 12:00:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:35,in stock,"H1,",SA535X6XB03145,X0011,1,,5,,FALSE
56299-BB,CID0001373,PBC0002732,Cervical mets,,Tissue,,0000-00-00 12:00:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:35,in stock,"H2,",SA535X6XB03145,X0011,1,,5,,FALSE
56300-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL TISSUE FRAGMENTS,0000-00-00 12:00:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:35,in stock,"H3,",SA535X6XB03145,X0011,1,,5,,FALSE
56301-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL TISSUE FRAGMENTS,0000-00-00 12:00:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:35,in stock,"H4,",SA535X6XB03145,X0011,1,,5,,FALSE
56302-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,0000-00-00 12:00:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:35,in stock,"H5,",SA535X6XB03145,X0011,1,,5,,FALSE
56303-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,0000-00-00 12:00:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:35,in stock,"H6,",SA535X6XB03145,X0011,1,,5,,FALSE
56304-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,0000-00-00 12:00:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:35,in stock,"H7,",SA535X6XB03145,X0011,1,,5,,FALSE
56305-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,0000-00-00 12:00:00,X0011-2361R1,hwlee@bccrc.ca,2020-06-10 3:35,in stock,"H8,",SA535X6XB03145,X0011,1,,5,,FALSE
55177-BB,CID0001373,PBC0002732,,,Tissue,FF TISSUE SLICE,2019-01-28 12:00,X0011-2361R2,hwlee@bccrc.ca,2020-06-10 3:15,in stock,I5,SA535X6XB03146,X0011,2,,5,,FALSE
55178-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2019-01-28 12:00,X0011-2361R2,hwlee@bccrc.ca,2020-06-10 3:15,in stock,I6,SA535X6XB03146,X0011,2,,5,,FALSE
55189-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2019-01-28 12:00,X0011-2361R2,hwlee@bccrc.ca,2020-06-10 3:15,in stock,A9,SA535X6XB03146,X0011,2,,5,,FALSE
55190-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2019-01-28 12:00,X0011-2361R2,hwlee@bccrc.ca,2020-06-10 3:15,in stock,B1,SA535X6XB03146,X0011,2,,5,,FALSE
55191-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2019-01-28 12:00,X0011-2361R2,hwlee@bccrc.ca,2020-06-10 3:15,in stock,B2,SA535X6XB03146,X0011,2,,5,,FALSE
55192-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-01-28 12:00,X0011-2361R2,hwlee@bccrc.ca,2020-06-10 3:15,in stock,B3,SA535X6XB03146,X0011,2,,5,,FALSE
55193-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-01-28 12:00,X0011-2361R2,hwlee@bccrc.ca,2020-06-10 3:15,in stock,B4,SA535X6XB03146,X0011,2,,5,,FALSE
55194-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-01-28 12:00,X0011-2361R2,hwlee@bccrc.ca,2020-06-10 3:15,in stock,B5,SA535X6XB03146,X0011,2,,5,,FALSE
55195-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-01-28 12:00,X0011-2361R2,hwlee@bccrc.ca,2020-06-10 3:15,in stock,B6,SA535X6XB03146,X0011,2,,5,,FALSE
56000-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,0000-00-00 12:00:00,X0011-2361R2,hwlee@bccrc.ca,2020-06-10 3:30,in stock,"D6,",SA535X6XB03146,X0011,2,,5,,FALSE
56003-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,0000-00-00 12:00:00,X0011-2361R2,hwlee@bccrc.ca,2020-06-10 3:30,in stock,"D3,",SA535X6XB03146,X0011,2,,5,,FALSE
56004-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,0000-00-00 12:00:00,X0011-2361R2,hwlee@bccrc.ca,2020-06-10 3:30,in stock,"D4,",SA535X6XB03146,X0011,2,,5,,FALSE
56009-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,0000-00-00 12:00:00,X0011-2361R2,hwlee@bccrc.ca,2020-06-10 3:30,in stock,"C7,",SA535X6XB03146,X0011,2,,5,,FALSE
56010-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,0000-00-00 12:00:00,X0011-2361R2,hwlee@bccrc.ca,2020-06-10 3:30,in stock,"C8,",SA535X6XB03146,X0011,2,,5,,FALSE
56011-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL TISSUE FRAGMENTS,0000-00-00 12:00:00,X0011-2361R2,hwlee@bccrc.ca,2020-06-10 3:30,in stock,"C9,",SA535X6XB03146,X0011,2,,5,,FALSE
56012-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,0000-00-00 12:00:00,X0011-2361R2,hwlee@bccrc.ca,2020-06-10 3:30,in stock,"D1,",SA535X6XB03146,X0011,2,,5,,FALSE
56013-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,0000-00-00 12:00:00,X0011-2361R2,hwlee@bccrc.ca,2020-06-10 3:30,in stock,"D2,",SA535X6XB03146,X0011,2,,5,,FALSE
56022-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL TISSUE FRAGMENTS,0000-00-00 12:00:00,X0011-2361R2,hwlee@bccrc.ca,2020-06-10 3:30,in stock,"C3,",SA535X6XB03146,X0011,2,,5,,FALSE
56042-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL TISSUE FRAGMENTS,0000-00-00 12:00:00,X0011-2361R2,hwlee@bccrc.ca,2020-06-10 3:30,in stock,"C4,",SA535X6XB03146,X0011,2,,5,,FALSE
56047-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,0000-00-00 12:00:00,X0011-2361R2,hwlee@bccrc.ca,2020-06-10 3:30,in stock,"C5,",SA535X6XB03146,X0011,2,,5,,FALSE
56241-BB,CID0001373,PBC0002732,Lung,,Tissue,,0000-00-00 12:00:00,X0011-2361R2,hwlee@bccrc.ca,2020-06-10 3:34,in stock,"D5,",SA535X6XB03146,X0011,2,,5,,FALSE
56266-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,0000-00-00 12:00:00,X0011-2361R2,hwlee@bccrc.ca,2020-06-10 3:34,in stock,"C6,",SA535X6XB03146,X0011,2,,5,,FALSE
AT14699,CID0001373,PBC0002732,Brain,Xenograft,Tissue,PRE-HISTOLOGY,2019-04-24 0:00,X0011-2361R2,sbhayana@bccrc.ca,2022-04-27 15:39,out of stock,,,X0011,2,,5,,FALSE
AT14700,CID0001373,PBC0002732,Liver,Xenograft,Tissue,PRE-HISTOLOGY,2019-04-24 0:00,X0011-2361R2,sbhayana@bccrc.ca,2022-04-27 15:39,out of stock,,,X0011,2,,5,,FALSE
55306-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2019-02-20 12:00,X0011-2361R3,hwlee@bccrc.ca,2020-06-10 3:17,in stock,F1,SA535X6XB03147,X0011,3,,5,,FALSE
55307-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2019-02-20 12:00,X0011-2361R3,hwlee@bccrc.ca,2020-06-10 3:17,in stock,F2,SA535X6XB03147,X0011,3,,5,,FALSE
55308-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2019-02-20 12:00,X0011-2361R3,hwlee@bccrc.ca,2020-06-10 3:17,in stock,F3,SA535X6XB03147,X0011,3,,5,,FALSE
55309-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2019-02-20 12:00,X0011-2361R3,hwlee@bccrc.ca,2020-06-10 3:17,in stock,F4,SA535X6XB03147,X0011,3,,5,,FALSE
55310-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2019-02-20 12:00,X0011-2361R3,hwlee@bccrc.ca,2020-06-10 3:17,in stock,F5,SA535X6XB03147,X0011,3,,5,,FALSE
55311-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-02-20 12:00,X0011-2361R3,hwlee@bccrc.ca,2020-06-10 3:17,in stock,F6,SA535X6XB03147,X0011,3,,5,,FALSE
55312-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-02-20 12:00,X0011-2361R3,hwlee@bccrc.ca,2020-06-10 3:17,in stock,F7,SA535X6XB03147,X0011,3,,5,,FALSE
55313-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-02-20 12:00,X0011-2361R3,hwlee@bccrc.ca,2020-06-10 3:17,in stock,F8,SA535X6XB03147,X0011,3,,5,,FALSE
55314-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-02-20 12:00,X0011-2361R3,hwlee@bccrc.ca,2020-06-10 3:17,in stock,F9,SA535X6XB03147,X0011,3,,5,,FALSE
AT14701,CID0001373,PBC0002732,Brain,Xenograft,Tissue,PRE-HISTOLOGY,2019-02-28 0:00,X0011-2361R3,sbhayana@bccrc.ca,2022-04-27 15:39,out of stock,,,X0011,3,,5,,FALSE
AT14702,CID0001373,PBC0002732,Lung,Xenograft,Tissue,PRE-HISTOLOGY,2019-02-28 0:00,X0011-2361R3,sbhayana@bccrc.ca,2022-04-27 15:39,out of stock,,,X0011,3,,5,,FALSE
AT14703,CID0001373,PBC0002732,Liver,Xenograft,Tissue,PRE-HISTOLOGY,2019-02-28 0:00,X0011-2361R3,sbhayana@bccrc.ca,2022-04-27 15:39,out of stock,,,X0011,3,,5,,FALSE
55125-BB,CID0001373,PBC0002732,,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2019-01-23 12:00,X0011-2361R4,hwlee@bccrc.ca,2020-06-10 3:14,in stock,C7,SA535X6XB03148,X0011,4,,5,,FALSE
55126-BB,CID0001373,PBC0002732,,,Tissue,FF TISSUE SLICE,2019-01-23 12:00,X0011-2361R4,hwlee@bccrc.ca,2020-06-10 3:14,in stock,C8,SA535X6XB03148,X0011,4,,5,,FALSE
55127-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2019-01-23 12:00,X0011-2361R4,hwlee@bccrc.ca,2020-06-10 3:14,in stock,C9,SA535X6XB03148,X0011,4,,5,,FALSE
55128-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2019-01-23 12:00,X0011-2361R4,hwlee@bccrc.ca,2020-06-10 3:14,in stock,D1,SA535X6XB03148,X0011,4,,5,,FALSE
55129-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2019-01-23 12:00,X0011-2361R4,hwlee@bccrc.ca,2020-06-10 3:14,in stock,D2,SA535X6XB03148,X0011,4,,5,,FALSE
55130-BB,CID0001373,PBC0002732,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2019-01-23 12:00,X0011-2361R4,hwlee@bccrc.ca,2020-06-10 3:14,in stock,D3,SA535X6XB03148,X0011,4,,5,,FALSE
